Item Number,Derived Item,Is New,Added On,Is Deleted,Deleted On,MBS Fee,CPI Rate,CPI MBS Fee
80128,,Yes,01-11-2022,-,-,49.8,0,49.8
80130,,-,-,-,-,87.7,13.1408,99.22
80135,,-,-,-,-,87.95,13.1408,99.51
80136,,-,-,-,-,87.95,13.1408,99.51
80140,,-,-,-,-,113.35,13.1408,128.24
80145,,-,-,-,-,22.35,13.1408,25.29
80146,,-,-,-,-,22.35,13.1408,25.29
80147,,Yes,01-11-2022,-,-,32.1,0,32.1
80148,,Yes,01-11-2022,-,-,32.1,0,32.1
80150,,-,-,-,-,62.25,13.1408,70.43
80151,,-,-,-,-,62.25,13.1408,70.43
80152,,Yes,01-11-2022,-,-,43.7,0,43.7
80153,,Yes,01-11-2022,-,-,43.7,0,43.7
80155,,-,-,-,-,87.7,13.1408,99.22
80160,,-,-,-,-,87.95,13.1408,99.51
80161,,-,-,-,-,87.95,13.1408,99.51
80165,,-,-,-,-,113.35,13.1408,128.24
80170,,-,-,-,-,22.35,13.1408,25.29
80171,,-,-,-,-,22.35,13.1408,25.29
80172,,Yes,01-11-2022,-,-,32.1,0,32.1
80173,,Yes,01-11-2022,-,-,32.1,0,32.1
80174,,Yes,01-11-2022,-,-,43.7,0,43.7
80175,,Yes,01-11-2022,-,-,43.7,0,43.7
81000,,-,-,-,-,73.15,13.1408,82.76
81005,,-,-,-,-,73.15,13.1408,82.76
81010,,-,-,-,-,73.15,13.1408,82.76
81100,,-,-,-,-,79.85,13.1408,90.34
81105,,-,-,-,-,19.9,13.1408,22.51
81110,,-,-,-,-,79.85,13.1408,90.34
81115,,-,-,-,-,19.9,13.1408,22.51
81120,,-,-,-,-,79.85,13.1408,90.34
81125,,-,-,-,-,19.9,13.1408,22.51
81300,,-,-,-,-,62.25,13.1408,70.43
81305,,-,-,-,-,62.25,13.1408,70.43
81310,,-,-,-,-,62.25,13.1408,70.43
81315,,-,-,-,-,62.25,13.1408,70.43
81320,,-,-,-,-,62.25,13.1408,70.43
81325,,-,-,-,-,62.25,13.1408,70.43
81330,,-,-,-,-,62.25,13.1408,70.43
81335,,-,-,-,-,62.25,13.1408,70.43
81340,,-,-,-,-,62.25,13.1408,70.43
81345,,-,-,-,-,62.25,13.1408,70.43
81350,,-,-,-,-,62.25,13.1408,70.43
81355,,-,-,-,-,62.25,13.1408,70.43
81360,,-,-,-,-,62.25,13.1408,70.43
82000,,-,-,-,-,99.75,13.1408,112.86
82001,,Yes,01-11-2021,Yes,15-09-2021,50.85,0,50.85
82002,,Yes,01-11-2021,Yes,15-09-2021,87.15,0,87.15
82003,,Yes,01-11-2021,Yes,15-09-2021,145.1,0,145.1
82005,,-,-,-,-,87.95,13.1408,99.51
82010,,-,-,-,-,87.95,13.1408,99.51
82015,,-,-,-,-,99.75,13.1408,112.86
82020,,-,-,-,-,87.95,13.1408,99.51
82025,,-,-,-,-,87.95,13.1408,99.51
82030,,-,-,-,-,87.95,13.1408,99.51
82035,,-,-,-,-,87.95,13.1408,99.51
82100,,-,-,-,-,53.4,13.1408,60.42
82105,,-,-,-,-,32.3,13.1408,36.54
82110,,-,-,-,-,53.4,13.1408,60.42
82115,,-,-,-,-,319,13.1408,360.92
82116,,Yes,01-03-2022,-,-,783.85,0,783.85
82118,,Yes,01-03-2022,-,-,783.85,0,783.85
82120,,-,-,-,-,753.3,13.1408,852.29
82123,,Yes,01-03-2022,-,-,783.85,0,783.85
82125,,-,-,-,-,753.3,13.1408,852.29
82127,,Yes,01-03-2022,-,-,783.85,0,783.85
82130,,-,-,-,-,53.4,13.1408,60.42
82135,,-,-,-,-,78.5,13.1408,88.82
82140,,-,-,-,-,53.4,13.1408,60.42
82150,,-,-,Yes,01-01-2022,28.3,13.1408,32.02
82151,,-,-,Yes,01-01-2022,53.7,13.1408,60.76
82152,,-,-,Yes,01-01-2022,78.95,13.1408,89.32
82200,,-,-,-,-,9.6,13.1408,10.86
82205,,-,-,-,-,20.95,13.1408,23.7
82210,,-,-,-,-,39.75,13.1408,44.97
82215,,-,-,-,-,58.55,13.1408,66.24
82220,,-,-,Yes,01-01-2022,28.3,13.1408,32.02
82221,,-,-,Yes,01-01-2022,53.7,13.1408,60.76
82222,,-,-,Yes,01-01-2022,78.95,13.1408,89.32
82223,,-,-,Yes,01-01-2022,28.3,13.1408,32.02
82224,,-,-,Yes,01-01-2022,53.7,13.1408,60.76
82225,,-,-,Yes,01-01-2022,78.95,13.1408,89.32
82300,,-,-,-,-,153.95,13.1408,174.18
82302,,Yes,01-03-2022,-,-,160.2,0,160.2
82304,,Yes,01-03-2022,-,-,160.2,0,160.2
82306,,-,-,-,-,17.5,13.1408,19.8
82309,,-,-,-,-,21.05,13.1408,23.82
82312,,-,-,-,-,29.7,13.1408,33.6
82315,,-,-,-,-,39.35,13.1408,44.52
82318,,-,-,-,-,48.6,13.1408,54.99
82324,,-,-,-,-,26.3,13.1408,29.76
82327,,-,-,-,-,15.8,13.1408,17.88
82332,,-,-,-,-,46.85,13.1408,53.01
82350,,Yes,01-11-2019,-,-,64.2,2.5,65.81
82351,,Yes,01-11-2019,-,-,64.2,2.5,65.81
82352,,Yes,01-11-2019,-,-,102.85,2.5,105.42
82353,,Yes,01-11-2019,-,-,102.85,2.5,105.42
82354,,Yes,01-11-2019,-,-,128.55,2.5,131.76
82355,,Yes,01-11-2019,-,-,151.05,2.5,154.83
82356,,Yes,01-11-2019,-,-,151.05,2.5,154.83
82357,,Yes,01-11-2019,-,-,176.7,2.5,181.12
82358,,Yes,01-11-2019,-,-,38.35,2.5,39.31
82359,,Yes,01-11-2019,-,-,38.35,2.5,39.31
82360,,Yes,01-11-2019,-,-,72.9,2.5,74.72
82361,,Yes,01-11-2019,-,-,72.9,2.5,74.72
82362,,Yes,01-11-2019,-,-,99.15,2.5,101.63
82363,,Yes,01-11-2019,-,-,102.85,2.5,105.42
82364,,Yes,01-11-2019,-,-,102.85,2.5,105.42
82365,,Yes,01-11-2019,-,-,129.2,2.5,132.43
82366,,Yes,01-11-2019,-,-,26.25,2.5,26.91
82367,,Yes,01-11-2019,-,-,26.25,2.5,26.91
82368,,Yes,01-11-2019,-,-,64.2,2.5,65.81
82369,,Yes,01-11-2019,-,-,64.2,2.5,65.81
82370,,Yes,01-11-2019,-,-,90.45,2.5,92.71
82371,,Yes,01-11-2019,-,-,90.7,2.5,92.97
82372,,Yes,01-11-2019,-,-,90.7,2.5,92.97
82373,,Yes,01-11-2019,-,-,116.9,2.5,119.82
82374,,Yes,01-11-2019,-,-,23.05,2.5,23.63
82375,,Yes,01-11-2019,-,-,23.05,2.5,23.63
82376,,Yes,01-11-2019,-,-,64.2,2.5,65.81
82377,,Yes,01-11-2019,-,-,64.2,2.5,65.81
82378,,Yes,01-11-2019,-,-,90.45,2.5,92.71
82379,,Yes,01-11-2019,-,-,90.7,2.5,92.97
82380,,Yes,01-11-2019,-,-,90.7,2.5,92.97
82381,,Yes,01-11-2019,-,-,116.9,2.5,119.82
82382,,Yes,01-11-2019,-,-,23.05,2.5,23.63
82383,,Yes,01-11-2019,-,-,23.05,2.5,23.63
88011,,-,-,-,-,53.35,0,53.35
88012,,-,-,-,-,44.3,0,44.3
88013,,-,-,-,-,27.85,0,27.85
88022,,-,-,-,-,30.85,0,30.85
88025,,-,-,-,-,62.35,0,62.35
88111,,-,-,-,-,54.5,0,54.5
88114,,-,-,-,-,90.85,0,90.85
88115,,-,-,-,-,59.1,0,59.1
88121,,-,-,-,-,35,0,35
88161,,-,-,-,-,46.65,0,46.65
88162,,-,-,-,-,23.35,0,23.35
88213,,-,-,-,-,70.6,0,70.6
88221,,-,-,-,-,53.65,0,53.65
88311,,-,-,-,-,133,0,133
88314,,-,-,-,-,170,0,170
88316,,-,-,-,-,83.85,0,83.85
88322,,-,-,-,-,215.85,0,215.85
88323,,-,-,-,-,246.5,0,246.5
88324,,-,-,-,-,331.6,0,331.6
88326,,-,-,-,-,176.6,0,176.6
88351,,-,-,-,-,162.05,0,162.05
88384,,-,-,-,-,193.35,0,193.35
88386,,-,-,-,-,199.45,0,199.45
88387,,-,-,-,-,390.55,0,390.55
88392,,-,-,-,-,98.1,0,98.1
88411,,-,-,-,-,35.3,0,35.3
88412,,-,-,-,-,120.95,0,120.95
88414,,-,-,-,-,77.05,0,77.05
88415,,-,-,-,-,216.95,0,216.95
88416,,-,-,-,-,103.35,0,103.35
88417,,-,-,-,-,211.3,0,211.3
88418,,-,-,-,-,98.8,0,98.8
88419,,-,-,-,-,139.7,0,139.7
88421,,-,-,-,-,120.95,0,120.95
88455,,-,-,-,-,107.05,0,107.05
88458,,-,-,-,-,142.8,0,142.8
88511,,-,-,-,-,105.6,0,105.6
88512,,-,-,-,-,129.45,0,129.45
88513,,-,-,-,-,154.5,0,154.5
88514,,-,-,-,-,176.1,0,176.1
88515,,-,-,-,-,201.05,0,201.05
88521,,-,-,-,-,116.95,0,116.95
88522,,-,-,-,-,141.95,0,141.95
88523,,-,-,-,-,168.15,0,168.15
88524,,-,-,-,-,194.35,0,194.35
88525,,-,-,-,-,228.4,0,228.4
88531,,-,-,-,-,124.9,0,124.9
88532,,-,-,-,-,156.8,0,156.8
88533,,-,-,-,-,188.5,0,188.5
88534,,-,-,-,-,212.45,0,212.45
88535,,-,-,-,-,245.35,0,245.35
88572,,-,-,-,-,49.4,0,49.4
88574,,-,-,-,-,41.6,0,41.6
88575,,-,-,-,-,28.4,0,28.4
88579,,-,-,-,-,98.1,0,98.1
88586,,-,-,-,-,260.4,0,260.4
88587,,-,-,-,-,154.5,0,154.5
88597,,-,-,-,-,89.3,0,89.3
88721,,-,-,-,-,442.3,0,442.3
88722,,-,-,-,-,442.3,0,442.3
88723,,-,-,-,-,331.7,0,331.7
88724,,-,-,-,-,331.7,0,331.7
88731,,-,-,-,-,44.6,0,44.6
88733,,-,-,-,-,36.6,0,36.6
88736,,-,-,-,-,9.1,2.5,9.33
88741,,-,-,-,-,53.2,0,53.2
88761,,-,-,-,-,146.05,0,146.05
88762,,-,-,-,-,152.6,0,152.6
88764,,-,-,-,-,146.05,0,146.05
88765,,-,-,-,-,152.6,0,152.6
88766,,-,-,-,-,146.05,0,146.05
88768,,-,-,-,-,154.5,0,154.5
88776,,-,-,-,-,46.65,0,46.65
88911,,-,-,-,-,69.25,0,69.25
88942,,-,-,-,-,135.75,0,135.75
88943,,-,-,-,-,67.85,0,67.85
90001,,Yes,01-03-2019,-,-,55.9,2.5,57.3
90002,,Yes,01-03-2019,-,-,40.65,2.5,41.67
90003,,Yes,01-03-2021,Yes,01-01-2023,47.45,0,47.45
90004,,Yes,01-03-2021,Yes,01-07-2022,48.95,0,48.95
90005,,Yes,01-07-2021,-,-,67.35,0,67.35
90020,,Yes,01-03-2019,-,-,17.5,2.5,17.94
90035,,Yes,01-03-2019,-,-,38.2,2.5,39.15
90043,,Yes,01-03-2019,-,-,73.95,2.5,75.8
90051,,Yes,01-03-2019,-,-,108.85,2.5,111.57
90092,,Yes,01-03-2019,-,-,8.5,2.5,8.71
90093,,Yes,01-03-2019,-,-,16,2.5,16.4
90095,,Yes,01-03-2019,-,-,35.5,2.5,36.39
90096,,Yes,01-03-2019,-,-,57.5,2.5,58.94
90183,,Yes,01-03-2019,-,-,14,2.5,14.35
90188,,Yes,01-03-2019,-,-,30.55,2.5,31.31
90202,,Yes,01-03-2019,-,-,59.15,2.5,60.63
90212,,Yes,01-03-2019,-,-,87.1,2.5,89.28
90250,,Yes,01-11-2019,-,-,73.95,2.5,75.8
90251,,Yes,01-11-2019,-,-,108.85,2.5,111.57
90252,,Yes,01-11-2019,-,-,93.9,2.5,96.25
90253,,Yes,01-11-2019,-,-,138.3,2.5,141.76
90254,,Yes,01-11-2019,-,-,59.15,2.5,60.63
90255,,Yes,01-11-2019,-,-,87.1,2.5,89.28
90256,,Yes,01-11-2019,-,-,75.1,2.5,76.98
90257,,Yes,01-11-2019,-,-,110.65,2.5,113.42
90260,,Yes,01-11-2019,-,-,473.8,2.5,485.64
90261,,Yes,01-11-2019,-,-,276.25,2.5,283.16
90262,,Yes,01-11-2019,Yes,01-01-2022,473.8,2.5,485.64
90263,,Yes,01-11-2019,Yes,01-01-2022,276.25,2.5,283.16
90264,,Yes,01-11-2019,-,-,73.95,2.5,75.8
90265,,Yes,01-11-2019,-,-,59.15,2.5,60.63
90266,,Yes,01-11-2019,-,-,296.2,2.5,303.61
90267,,Yes,01-11-2019,-,-,138.3,2.5,141.76
90268,,Yes,01-11-2019,Yes,01-01-2022,296.2,2.5,303.61
90269,,Yes,01-11-2019,Yes,01-01-2022,138.3,2.5,141.76
90271,,Yes,01-11-2019,-,-,95.65,2.5,98.04
90272,Yes,Yes,01-11-2019,-,-,0,0,0
90273,,Yes,01-11-2019,-,-,136.85,2.5,140.27
90274,Yes,Yes,01-11-2019,-,-,0,0,0
90275,,Yes,01-11-2019,-,-,76.5,2.5,78.41
90276,Yes,Yes,01-11-2019,-,-,0,0,0
90277,,Yes,01-11-2019,-,-,109.5,2.5,112.24
90278,Yes,Yes,01-11-2019,-,-,0,0,0
90279,,Yes,01-11-2019,-,-,95.65,2.5,98.04
90280,,Yes,01-11-2019,-,-,136.85,2.5,140.27
90281,,Yes,01-11-2019,-,-,76.5,2.5,78.41
90282,,Yes,01-11-2019,-,-,109.5,2.5,112.24
90300,,Yes,01-07-2021,-,-,895.25,0,895.25
91000,,Yes,01-03-2020,Yes,01-07-2022,102.85,2.5,105.42
91001,,Yes,01-03-2020,Yes,01-07-2022,102.85,2.5,105.42
91005,,Yes,01-03-2020,Yes,01-07-2022,128.55,2.5,131.76
91010,,Yes,01-03-2020,Yes,01-07-2022,151.05,2.5,154.83
91011,,Yes,01-03-2020,Yes,01-07-2022,151.05,2.5,154.83
91015,,Yes,01-03-2020,Yes,01-07-2022,176.7,2.5,181.12
91100,,Yes,01-03-2020,Yes,01-07-2022,72.9,2.5,74.72
91101,,Yes,01-03-2020,Yes,01-07-2022,72.9,2.5,74.72
91105,,Yes,01-03-2020,Yes,01-07-2022,99.15,2.5,101.63
91110,,Yes,01-03-2020,Yes,01-07-2022,102.85,2.5,105.42
91111,,Yes,01-03-2020,Yes,01-07-2022,102.85,2.5,105.42
91115,,Yes,01-03-2020,Yes,01-07-2022,129.2,2.5,132.43
91125,,Yes,01-03-2020,Yes,01-07-2022,64.2,2.5,65.81
91126,,Yes,01-03-2020,Yes,01-07-2022,64.2,2.5,65.81
91130,,Yes,01-03-2020,Yes,01-07-2022,90.45,2.5,92.71
91135,,Yes,01-03-2020,Yes,01-07-2022,90.7,2.5,92.97
91136,,Yes,01-03-2020,Yes,01-07-2022,90.7,2.5,92.97
91140,,Yes,01-03-2020,Yes,01-07-2022,116.9,2.5,119.82
91150,,Yes,01-03-2020,Yes,01-07-2022,64.2,2.5,65.81
91151,,Yes,01-03-2020,Yes,01-07-2022,64.2,2.5,65.81
91155,,Yes,01-03-2020,Yes,01-07-2022,90.45,2.5,92.71
91160,,Yes,01-03-2020,Yes,01-07-2022,90.7,2.5,92.97
91161,,Yes,01-03-2020,Yes,01-07-2022,90.7,2.5,92.97
91165,,Yes,01-03-2020,Yes,01-07-2022,116.9,2.5,119.82
91166,,Yes,01-05-2020,-,-,102.85,2.5,105.42
91167,,Yes,01-05-2020,-,-,151.05,2.5,154.83
91169,,Yes,01-05-2020,-,-,72.9,2.5,74.72
91170,,Yes,01-05-2020,-,-,102.85,2.5,105.42
91172,,Yes,01-05-2020,-,-,64.2,2.5,65.81
91173,,Yes,01-05-2020,-,-,90.7,2.5,92.97
91175,,Yes,01-05-2020,-,-,64.2,2.5,65.81
91176,,Yes,01-05-2020,-,-,90.7,2.5,92.97
91178,,Yes,01-05-2020,-,-,21.6,2.5,22.14
91179,,Yes,01-05-2020,-,-,41,2.5,42.03
91180,,Yes,01-05-2020,-,-,60.4,2.5,61.91
91181,,Yes,01-05-2020,-,-,102.85,2.5,105.42
91182,,Yes,01-05-2020,-,-,151.05,2.5,154.83
91183,,Yes,01-05-2020,-,-,72.9,2.5,74.72
91184,,Yes,01-05-2020,-,-,102.85,2.5,105.42
91185,,Yes,01-05-2020,-,-,64.2,2.5,65.81
91186,,Yes,01-05-2020,-,-,90.7,2.5,92.97
91187,,Yes,01-05-2020,-,-,64.2,2.5,65.81
91188,,Yes,01-05-2020,-,-,90.7,2.5,92.97
91189,,Yes,01-05-2020,-,-,21.6,2.5,22.14
91190,,Yes,01-05-2020,-,-,41,2.5,42.03
91191,,Yes,01-05-2020,-,-,60.4,2.5,61.91
91192,,Yes,01-05-2020,-,-,9.9,2.5,10.15
91193,,Yes,01-05-2020,-,-,9.9,2.5,10.15
91211,,Yes,01-05-2020,-,-,33.3,2.5,34.13
91212,,Yes,01-05-2020,-,-,55.05,2.5,56.43
91214,,Yes,01-05-2020,-,-,55.05,2.5,56.43
91215,,Yes,01-05-2020,-,-,80.95,2.5,82.97
91218,,Yes,01-05-2020,-,-,33.3,2.5,34.13
91219,,Yes,01-05-2020,-,-,55.05,2.5,56.43
91221,,Yes,01-05-2020,-,-,55.05,2.5,56.43
91222,,Yes,01-05-2020,-,-,80.95,2.5,82.97
91283,,Yes,01-03-2020,Yes,01-07-2022,90,2.5,92.25
91285,Yes,Yes,01-03-2020,Yes,01-07-2022,0,0,0
91286,,Yes,01-03-2020,Yes,01-07-2022,128.8,2.5,132.02
91287,Yes,Yes,01-03-2020,Yes,01-07-2022,0,0,0
91371,,Yes,01-03-2020,Yes,01-07-2022,90,2.5,92.25
91372,,Yes,01-03-2020,Yes,01-07-2022,128.8,2.5,132.02
91721,,Yes,01-03-2020,Yes,01-07-2022,112.5,2.5,115.31
91723,Yes,Yes,01-03-2020,Yes,01-07-2022,0,0,0
91725,,Yes,01-03-2020,Yes,01-07-2022,161,2.5,165.02
91727,Yes,Yes,01-03-2020,Yes,01-07-2022,0,0,0
91729,,Yes,01-03-2020,Yes,01-07-2022,112.5,2.5,115.31
91731,,Yes,01-03-2020,Yes,01-07-2022,161,2.5,165.02
91790,,Yes,01-05-2020,-,-,20.85,2.5,21.37
91792,,Yes,01-05-2020,-,-,13,0,13
91794,,Yes,01-05-2020,-,-,16.7,2.5,17.12
91795,,Yes,01-05-2020,Yes,01-07-2021,20.85,2.5,21.37
91797,,Yes,01-05-2020,Yes,01-07-2021,13.1,2.5,13.43
91799,,Yes,01-05-2020,Yes,01-07-2021,16.7,2.5,17.12
91800,,Yes,01-05-2020,-,-,45.55,2.5,46.69
91801,,Yes,01-05-2020,-,-,88.25,2.5,90.46
91802,,Yes,01-05-2020,-,-,130,2.5,133.25
91803,,Yes,01-05-2020,-,-,24.7,0,24.7
91804,,Yes,01-05-2020,-,-,44.7,0,44.7
91805,,Yes,01-05-2020,-,-,71.75,0,71.75
91806,,Yes,01-05-2020,-,-,36.45,2.5,37.36
91807,,Yes,01-05-2020,-,-,70.6,2.5,72.36
91808,,Yes,01-05-2020,-,-,104,2.5,106.6
91809,,Yes,01-05-2020,Yes,01-07-2021,45.55,2.5,46.69
91810,,Yes,01-05-2020,Yes,01-07-2021,88.25,2.5,90.46
91811,,Yes,01-05-2020,Yes,01-07-2021,130,2.5,133.25
91812,,Yes,01-05-2020,Yes,01-07-2021,25.05,2.5,25.68
91813,,Yes,01-05-2020,Yes,01-07-2021,45.35,2.5,46.48
91814,,Yes,01-05-2020,Yes,01-07-2021,72.85,2.5,74.67
91815,,Yes,01-05-2020,Yes,01-07-2021,36.45,2.5,37.36
91816,,Yes,01-05-2020,Yes,01-07-2021,70.6,2.5,72.36
91817,,Yes,01-05-2020,Yes,01-07-2021,104,2.5,106.6
91818,,Yes,01-05-2020,-,-,112.5,2.5,115.31
91819,,Yes,01-05-2020,-,-,161,2.5,165.02
91820,,Yes,01-05-2020,-,-,90.05,2.5,92.3
91821,,Yes,01-05-2020,-,-,128.8,2.5,132.02
91822,,Yes,01-05-2020,-,-,89.55,2.5,91.79
91823,,Yes,01-05-2020,-,-,45,2.5,46.13
91824,,Yes,01-05-2020,-,-,157.95,2.5,161.9
91825,,Yes,01-05-2020,-,-,79.05,2.5,81.03
91826,,Yes,01-05-2020,-,-,45,2.5,46.13
91827,,Yes,01-05-2020,-,-,45.35,2.5,46.48
91828,,Yes,01-05-2020,-,-,90.5,2.5,92.76
91829,,Yes,01-05-2020,-,-,139.3,2.5,142.78
91830,,Yes,01-05-2020,-,-,192.25,2.5,197.06
91831,,Yes,01-05-2020,-,-,223.1,2.5,228.68
91832,,Yes,01-05-2020,Yes,01-07-2022,89.55,2.5,91.79
91833,,Yes,01-05-2020,-,-,45,2.5,46.13
91834,,Yes,01-05-2020,Yes,01-07-2022,157.95,2.5,161.9
91835,,Yes,01-05-2020,Yes,01-07-2022,79.05,2.5,81.03
91836,,Yes,01-05-2020,-,-,45,2.5,46.13
91837,,Yes,01-05-2020,-,-,45.35,2.5,46.48
91838,,Yes,01-05-2020,-,-,90.5,2.5,92.76
91839,,Yes,01-05-2020,-,-,139.3,2.5,142.78
91840,,Yes,01-05-2020,Yes,01-07-2022,192.25,2.5,197.06
91841,,Yes,01-05-2020,Yes,01-07-2022,223.1,2.5,228.68
91842,,Yes,01-05-2020,-,-,112.5,2.5,115.31
91843,,Yes,01-05-2020,-,-,161,2.5,165.02
91844,,Yes,01-05-2020,-,-,90,2.5,92.25
91845,,Yes,01-05-2020,-,-,128.8,2.5,132.02
91846,,Yes,15-09-2021,Yes,01-07-2022,90.35,0,90.35
91847,,Yes,15-09-2021,Yes,01-07-2022,45.4,0,45.4
91848,,Yes,15-09-2021,Yes,01-07-2022,90.35,0,90.35
91849,,Yes,15-09-2021,Yes,01-07-2022,45.4,0,45.4
91850,,Yes,01-05-2020,-,-,28.1,2.5,28.8
91851,,Yes,01-05-2020,-,-,73.95,2.5,75.8
91852,,Yes,01-05-2020,-,-,55.05,2.5,56.43
91853,,Yes,01-05-2020,-,-,48.6,2.5,49.81
91855,,Yes,01-05-2020,-,-,28.1,2.5,28.8
91856,,Yes,01-05-2020,-,-,73.95,2.5,75.8
91857,,Yes,01-05-2020,-,-,55.05,2.5,56.43
91858,,Yes,01-05-2020,-,-,48.6,2.5,49.81
91890,,Yes,01-07-2021,-,-,21.05,0,21.05
91891,,Yes,01-07-2021,-,-,46,0,46
91892,,Yes,01-07-2021,-,-,12.9,0,12.9
91893,,Yes,01-07-2021,-,-,24.7,0,24.7
91894,,Yes,01-01-2022,-,-,89.1,0,89.1
91895,,Yes,01-01-2022,-,-,71.25,0,71.25
92004,,Yes,01-05-2020,-,-,257.5,2.5,263.94
92011,,Yes,01-05-2020,-,-,206,2.5,211.15
92016,,Yes,01-05-2020,Yes,01-07-2021,257.5,2.5,263.94
92023,,Yes,01-05-2020,Yes,01-07-2021,206,2.5,211.15
92024,,Yes,01-05-2020,-,-,175,2.5,179.38
92025,,Yes,01-05-2020,-,-,138.7,2.5,142.17
92026,,Yes,01-05-2020,-,-,85.4,2.5,87.54
92027,,Yes,01-05-2020,-,-,85.4,2.5,87.54
92028,,Yes,01-05-2020,-,-,87.4,2.5,89.58
92055,,Yes,01-05-2020,-,-,140,2.5,143.5
92056,,Yes,01-05-2020,-,-,110.9,2.5,113.67
92057,,Yes,01-05-2020,-,-,68.35,2.5,70.06
92058,,Yes,01-05-2020,-,-,68.35,2.5,70.06
92059,,Yes,01-05-2020,-,-,69.9,2.5,71.65
92068,,Yes,01-05-2020,Yes,01-07-2021,175,2.5,179.38
92069,,Yes,01-05-2020,Yes,01-07-2021,138.7,2.5,142.17
92070,,Yes,01-05-2020,Yes,01-07-2021,85.4,2.5,87.54
92071,,Yes,01-05-2020,Yes,01-07-2021,85.4,2.5,87.54
92072,,Yes,01-05-2020,Yes,01-07-2021,87.4,2.5,89.58
92099,,Yes,01-05-2020,Yes,01-07-2021,140,2.5,143.5
92100,,Yes,01-05-2020,Yes,01-07-2021,110.9,2.5,113.67
92101,,Yes,01-05-2020,Yes,01-07-2021,68.35,2.5,70.06
92102,,Yes,01-05-2020,Yes,01-07-2021,68.35,2.5,70.06
92103,,Yes,01-05-2020,Yes,01-07-2021,69.9,2.5,71.65
92112,,Yes,01-05-2020,-,-,87,2.5,89.18
92113,,Yes,01-05-2020,-,-,128.05,2.5,131.25
92114,,Yes,01-05-2020,-,-,87,2.5,89.18
92115,,Yes,01-05-2020,-,-,87,2.5,89.18
92116,,Yes,01-05-2020,-,-,110.45,2.5,113.21
92117,,Yes,01-05-2020,-,-,162.7,2.5,166.77
92118,,Yes,01-05-2020,-,-,69.55,2.5,71.29
92119,,Yes,01-05-2020,-,-,102.45,2.5,105.01
92120,,Yes,01-05-2020,-,-,69.55,2.5,71.29
92121,,Yes,01-05-2020,-,-,69.55,2.5,71.29
92122,,Yes,01-05-2020,-,-,88.35,2.5,90.56
92123,,Yes,01-05-2020,-,-,130.15,2.5,133.4
92124,,Yes,01-05-2020,Yes,01-07-2021,87,2.5,89.18
92125,,Yes,01-05-2020,Yes,01-07-2021,128.05,2.5,131.25
92126,,Yes,01-05-2020,-,-,87,2.5,89.18
92127,,Yes,01-05-2020,-,-,87,2.5,89.18
92128,,Yes,01-05-2020,Yes,01-07-2021,110.45,2.5,113.21
92129,,Yes,01-05-2020,Yes,01-07-2021,162.7,2.5,166.77
92130,,Yes,01-05-2020,Yes,01-07-2021,69.55,2.5,71.29
92131,,Yes,01-05-2020,Yes,01-07-2021,102.45,2.5,105.01
92132,,Yes,01-05-2020,-,-,69.55,2.5,71.29
92133,,Yes,01-05-2020,-,-,69.55,2.5,71.29
92134,,Yes,01-05-2020,Yes,01-07-2021,88.35,2.5,90.56
92135,,Yes,01-05-2020,Yes,01-07-2021,130.15,2.5,133.4
92136,,Yes,01-05-2020,-,-,92.9,2.5,95.22
92137,,Yes,01-05-2020,-,-,74.35,2.5,76.21
92138,,Yes,01-05-2020,-,-,92.9,2.5,95.22
92139,,Yes,01-05-2020,-,-,74.35,2.5,76.21
92140,,Yes,01-05-2020,-,-,276.25,2.5,283.16
92141,,Yes,01-05-2020,-,-,276.25,2.5,283.16
92142,,Yes,01-05-2020,-,-,163.15,2.5,167.23
92143,,Yes,01-05-2020,Yes,01-07-2022,276.25,2.5,283.16
92144,,Yes,01-05-2020,Yes,01-07-2022,276.25,2.5,283.16
92145,,Yes,01-05-2020,Yes,01-07-2021,163.15,2.5,167.23
92146,,Yes,01-05-2020,-,-,87,2.5,89.18
92147,,Yes,01-05-2020,-,-,128.05,2.5,131.25
92148,,Yes,01-05-2020,-,-,110.45,2.5,113.21
92149,,Yes,01-05-2020,-,-,162.7,2.5,166.77
92150,,Yes,01-05-2020,-,-,69.55,2.5,71.29
92151,,Yes,01-05-2020,-,-,102.45,2.5,105.01
92152,,Yes,01-05-2020,-,-,88.35,2.5,90.56
92153,,Yes,01-05-2020,-,-,130.15,2.5,133.4
92154,,Yes,01-05-2020,Yes,01-07-2021,87,2.5,89.18
92155,,Yes,01-05-2020,Yes,01-07-2021,128.05,2.5,131.25
92156,,Yes,01-05-2020,Yes,01-07-2021,110.45,2.5,113.21
92157,,Yes,01-05-2020,Yes,01-07-2021,162.7,2.5,166.77
92158,,Yes,01-05-2020,Yes,01-07-2021,69.55,2.5,71.29
92159,,Yes,01-05-2020,Yes,01-07-2021,102.45,2.5,105.01
92160,,Yes,01-05-2020,Yes,01-07-2021,88.35,2.5,90.56
92161,,Yes,01-05-2020,Yes,01-07-2021,130.15,2.5,133.4
92162,,Yes,01-05-2020,-,-,473.8,2.5,485.64
92163,,Yes,01-05-2020,-,-,276.25,2.5,283.16
92166,,Yes,01-05-2020,Yes,01-07-2022,473.8,2.5,485.64
92167,,Yes,01-05-2020,Yes,01-07-2022,276.25,2.5,283.16
